analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_7facdbb28266,Sassa Narimasa,hierarchical_trust_v2,838,706.0,469-927,412-969,469.4,927.0,457.6,557.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d3ef20248aad,Horatio Gates,hierarchical_trust_v2,839,719.0,462-1010,392-1046,462.2,1010.2,548.0,654.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.08927,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1497dd132668,Husayn ibn Numayr al-Sakuni,hierarchical_trust_v2,840,753.0,458-982,342-1003,457.6,981.6,524.0,660.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8221b9bfc82c,Wolmar Anton von Schlippenbach,hierarchical_trust_v2,841,755.0,535-996,468-1029,534.8,996.0,461.2,561.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.020919,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f345686268d4,John of Austria,hierarchical_trust_v2,842,710.0,354-956,269-1020,353.6,955.8,602.2,751.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.091308,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4202e6f9a8bb,Bogislav Friedrich Emanuel von Tauentzien,hierarchical_trust_v2,843,674.5,392-1017,310-1033,391.5,1017.0,625.5,723.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.027,5,0.98,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dede5185e8c8,Totila,hierarchical_trust_v2,844,693.0,359-954,285-979,359.0,954.4,595.4,694.0,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_de94c841ead0,Ahmed Muhtar Pasha,hierarchical_trust_v2,845,733.5,425-1007,381-1037,424.7,1007.0,582.3,655.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ade645015034,Dmitry Dokhturov,hierarchical_trust_v2,846,717.5,529-957,494-995,528.8,957.2,428.4,501.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_19b74bf2c725,Sudirman,hierarchical_trust_v2,847,849.5,593-1030,500-1054,593.1,1030.0,436.9,554.35,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.715668,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d71d280fa140,François de Charette,hierarchical_trust_v2,848,849.5,562-1052,488-1058,561.7,1052.2,490.5,570.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.068716,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_df962a05f8d2,Henry Lee III,hierarchical_trust_v2,849,759.0,406-982,322-1031,405.7,981.9,576.2,709.0,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_76836412e77f,Ma Zhancang,hierarchical_trust_v2,850,873.0,615-1034,508-1050,615.1,1034.3,419.2,542.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.105843,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d8b51a6a8288,Charles Michel de Langlade,hierarchical_trust_v2,851,658.0,370-924,303-957,369.8,923.7,553.9,654.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a1c23c7536e0,Pierre Dupont de l'Étang,hierarchical_trust_v2,852,676.0,283-963,255-983,283.0,963.2,680.2,727.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d71c4067852d,Heinrich von Bellegarde,hierarchical_trust_v2,853,670.5,489-940,466-999,488.7,940.0,451.3,533.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1f3be8298f9a,Michael von Kienmayer,hierarchical_trust_v2,854,665.0,436-940,379-1024,435.7,939.5,503.8,644.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd1a6449d5ac,Tomitarō Horii,hierarchical_trust_v2,855,792.5,541-1003,436-1043,540.8,1003.4,462.6,607.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ba96d1b21b83,Ishida Mitsunari,hierarchical_trust_v2,856,685.0,395-1007,325-1026,394.6,1006.6,612.0,701.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3c615d1f6c96,"Charles, Prince of Soubise",hierarchical_trust_v2,857,748.0,549-960,461-980,548.6,960.3,411.7,519.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.037797,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_82e31f163701,Kurt Student,hierarchical_trust_v2,858,846.0,492-1017,431-1036,491.9,1017.0,525.1,605.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_80ca034ff6fb,Hamid Hassy,hierarchical_trust_v2,859,715.0,393-954,332-1008,393.3,954.5,561.2,675.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_53fa8c1ce938,Bhai Mohkam Singh,hierarchical_trust_v2,860,656.5,350-956,312-1012,350.4,955.7,605.3,700.05,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_06d3f4a9b7cc,Mihr-Mihroe,hierarchical_trust_v2,861,690.0,441-1009,410-1032,440.6,1009.0,568.4,622.0,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.009485,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d8a6e670a3d0,Vicente Rojo Lluch,hierarchical_trust_v2,862,870.0,695-1015,665-1021,694.7,1015.1,320.4,356.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.042649,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dcaf4b3fbaf2,William the Silent,hierarchical_trust_v2,863,804.0,562-995,483-1026,562.0,995.3,433.3,543.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26a6d0912e51,Issam Zahreddine,hierarchical_trust_v2,864,833.5,510-1023,393-1038,509.5,1023.1,513.6,645.4,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.683478,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d306485377f9,Ruslan Gelayev,hierarchical_trust_v2,865,839.0,645-994,611-1015,644.7,994.0,349.3,404.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.045464,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d836a287ec64,Gaspard III de Coligny,hierarchical_trust_v2,866,626.0,419-908,371-954,418.8,908.3,489.5,582.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fce204c00ad5,Jean-Nicolas Stofflet,hierarchical_trust_v2,867,884.5,642-1025,589-1050,641.7,1025.0,383.3,461.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.071707,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_adac46eaab99,Zhu,hierarchical_trust_v2,868,902.5,708-1019,654-1034,707.6,1019.3,311.7,380.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_66a3e2e16015,Philip Vian,hierarchical_trust_v2,869,798.0,499-1031,448-1055,498.7,1031.3,532.6,607.2,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.535406,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_69ea88c00843,Gotthard Heinrici,hierarchical_trust_v2,870,783.0,527-1012,481-1032,527.4,1012.0,484.6,551.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.324884,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f8502bef92c6,Shivaji,hierarchical_trust_v2,871,612.5,381-933,318-974,380.8,933.1,552.3,656.3,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ff0c3b5d57a2,"Robert Douglas, Count of Skenninge",hierarchical_trust_v2,872,590.0,354-919,294-999,353.6,918.8,565.2,704.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_286dd73f3d2c,Angelo Iachino,hierarchical_trust_v2,873,805.5,573-987,483-1020,573.2,987.3,414.1,537.25,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.726275,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_df6af221e298,Otto Wilhelm Königsmarck,hierarchical_trust_v2,874,846.5,538-1004,450-1033,537.7,1003.7,466.0,583.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.041316,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_61ebbd8a9ab1,Jacques de La Palice,hierarchical_trust_v2,875,790.0,518-1009,471-1036,517.9,1009.0,491.1,564.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3ba07a91ec79,Dong Fuxiang,hierarchical_trust_v2,876,797.0,602-979,555-1010,601.6,979.2,377.6,454.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.036767,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6edb1aaeb50c,Jérôme Bonaparte,hierarchical_trust_v2,877,832.0,612-1016,569-1045,611.8,1016.2,404.4,476.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.171549,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c18b719c9029,Christiaan de Wet,hierarchical_trust_v2,878,905.0,708-1015,658-1036,707.8,1015.1,307.3,378.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.020433,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd27739305a9,Marcin Kalinowski,hierarchical_trust_v2,879,792.0,514-990,470-1022,514.2,990.1,475.9,552.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0ad3f1c2e293,Nikolai Linevich,hierarchical_trust_v2,880,732.5,466-962,415-1011,466.4,962.0,495.6,596.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.043186,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_15c50a56b7de,Julius Jacob von Haynau,hierarchical_trust_v2,881,682.5,423-911,369-937,422.8,911.3,488.5,567.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f4992ee1faec,Ettore Bastico,hierarchical_trust_v2,882,806.0,495-1033,418-1048,494.7,1033.0,538.3,630.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.258639,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c4aa456d9b10,Alexander Zakharchenko,hierarchical_trust_v2,883,798.0,484-1001,434-1030,484.0,1001.2,517.2,595.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c094a7195ef4,Bouzes,hierarchical_trust_v2,884,647.5,348-904,273-964,347.8,904.5,556.7,690.85,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26a3cde90d96,"Maximilian, Count of Merveldt",hierarchical_trust_v2,885,728.0,466-978,408-1033,466.0,978.2,512.2,625.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d916f8e8a1db,Niiro Tadamoto,hierarchical_trust_v2,886,706.0,395-969,353-1005,395.2,969.4,574.2,652.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6b0f204a76e2,Izzat Ibrahim al-Douri,hierarchical_trust_v2,887,950.0,818-1041,791-1055,818.2,1041.0,222.8,264.0,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.386459,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_224d435cffa0,Andrei Grechko,hierarchical_trust_v2,888,843.0,488-1015,432-1028,487.8,1014.6,526.8,596.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_72fba9af8772,Hoàng Minh Thảo,hierarchical_trust_v2,889,806.5,551-1028,454-1042,551.4,1028.0,476.6,588.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.173265,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0c9f1695b453,Constantius II,hierarchical_trust_v2,890,684.5,441-912,404-1017,440.8,912.3,471.5,612.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_10f824474235,Friedrich Freiherr Kress von Kressenstein,hierarchical_trust_v2,891,959.0,817-1047,794-1054,817.4,1047.0,229.6,260.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8a95f06967d6,Mikhail Frunze,hierarchical_trust_v2,892,801.5,476-1005,403-1027,476.5,1005.1,528.6,624.2,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_operational_commander,1.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a57145859ed5,Naoe Kanetsugu,hierarchical_trust_v2,893,787.0,509-1007,450-1023,508.8,1007.4,498.6,573.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d482cca018e4,Benjamin Blake,hierarchical_trust_v2,894,806.5,463-1018,403-1033,463.1,1018.3,555.2,630.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f309e41facfc,John O'Sullivan,hierarchical_trust_v2,895,773.5,437-1014,399-1031,436.7,1014.3,577.6,631.75,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_76bbbddb244e,Afonso V of Portugal,hierarchical_trust_v2,896,854.0,655-1004,605-1033,655.0,1004.0,349.0,428.05,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ca2206e3956a,August Kork,hierarchical_trust_v2,897,825.0,599-996,546-1021,598.8,995.8,397.0,474.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_917fcfda63e2,Abu Omar al-Shishani,hierarchical_trust_v2,898,940.0,808-1028,767-1037,808.3,1028.0,219.7,270.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.086681,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_95ea1d2ff3ce,Ernst Busch,hierarchical_trust_v2,899,807.5,576-1022,514-1040,576.2,1022.3,446.1,525.9,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.808725,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_06efa9a8a197,"Jean d'Estrées, Count of Estrées",hierarchical_trust_v2,900,822.5,601-1012,563-1034,600.8,1012.1,411.3,471.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.060803,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d38f47d2ad5a,Josef Philipp Vukassovich,hierarchical_trust_v2,901,728.5,505-995,458-1026,505.4,995.0,489.6,567.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a6ac1f45b75a,Nitta Yoshisada,hierarchical_trust_v2,902,861.0,713-1000,657-1040,713.0,999.9,286.9,383.15,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.040512,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c190dfd80d38,Hans-Valentin Hube,hierarchical_trust_v2,903,911.0,685-1031,649-1046,685.0,1031.2,346.2,397.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.389494,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ca2856306eb6,Marian Langiewicz,hierarchical_trust_v2,904,718.0,473-943,442-1001,472.9,943.1,470.2,559.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_712d418b6774,Johann von Werth,hierarchical_trust_v2,905,872.5,600-1025,557-1043,600.2,1025.0,424.8,486.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4dfbb718b03b,Hakimullah Mehsud,hierarchical_trust_v2,906,914.0,742-1034,690-1045,742.0,1033.8,291.8,354.6,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,1.0,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_23cb29e8ff77,Francesco Morosini,hierarchical_trust_v2,907,856.5,679-1006,644-1044,678.9,1006.5,327.6,400.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.06397,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_738aa21471ec,Luigi Capello,hierarchical_trust_v2,908,828.0,532-997,455-1029,531.8,997.0,465.2,574.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_31dddb4667e4,Mikhail Tukhachevsky,hierarchical_trust_v2,909,871.0,706-990,680-1015,706.3,989.5,283.2,335.55,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.091286,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_06694e2efd20,"Frederick William, the Great Elector",hierarchical_trust_v2,910,819.0,549-1027,470-1050,548.8,1027.3,478.5,580.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.011331,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0a79790e9e80,Fidel Castro,hierarchical_trust_v2,911,922.5,754-1032,707-1042,754.3,1032.0,277.7,335.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.003287,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d2f014f31c7c,Anne Hilarion de Tourville,hierarchical_trust_v2,912,785.5,466-989,416-1008,466.5,988.6,522.1,592.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7472b51acb74,Aeneas de Caprara,hierarchical_trust_v2,913,730.0,401-961,348-1028,401.2,960.8,559.6,679.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26f3ab303817,Nikolai Ivanov,hierarchical_trust_v2,914,917.0,727-1049,636-1054,726.9,1049.0,322.1,418.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.237465,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6966c4c45122,Heinrich von Vietinghoff,hierarchical_trust_v2,915,893.0,640-1034,549-1049,640.5,1034.3,393.8,500.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_add757a1e03f,Michał Serwacy Wiśniowiecki,hierarchical_trust_v2,916,717.0,460-1026,413-1036,459.7,1025.6,565.9,623.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9ff2b58a457f,Isoroku Yamamoto,hierarchical_trust_v2,917,827.5,592-1001,548-1027,591.9,1001.2,409.3,479.4,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.621151,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d499dcd15f56,Hurshid Pasha,hierarchical_trust_v2,918,817.0,496-1028,437-1035,496.4,1028.2,531.8,598.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ebdec0301f04,Wilhelm von Knyphausen,hierarchical_trust_v2,919,701.0,425-918,378-969,424.8,917.9,493.1,590.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_52afe4fd3e89,Chūichi Nagumo,hierarchical_trust_v2,920,852.5,618-1025,556-1052,617.8,1025.3,407.5,496.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.193257,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7cf0dd7c83d7,Minoru Sasaki,hierarchical_trust_v2,921,809.0,717-944,700-976,716.7,944.0,227.3,276.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bb97f12d2f5c,Maarten Schenck van Nydeggen,hierarchical_trust_v2,922,917.0,703-1023,645-1044,703.3,1023.0,319.7,399.3,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5585906a6277,Józef Potocki,hierarchical_trust_v2,923,901.0,616-1036,553-1046,615.8,1036.2,420.4,493.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.074939,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_16ece86eb82d,José Miaja,hierarchical_trust_v2,924,881.5,670-1026,617-1040,670.0,1026.1,356.1,422.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.052236,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_254a69c3e905,Nikola Ivanov,hierarchical_trust_v2,925,868.0,559-1018,450-1052,558.8,1018.2,459.4,602.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.086911,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_417f75b154bc,Pietro Frugoni,hierarchical_trust_v2,926,752.5,467-963,402-992,467.0,963.3,496.3,589.75,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68389ddc0f8a,Baldwin I of Jerusalem,hierarchical_trust_v2,927,910.5,801-988,758-1007,801.0,988.2,187.2,249.1,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1801a77f8f17,Looking Glass,hierarchical_trust_v2,928,794.5,515-986,465-1019,514.8,986.0,471.2,554.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.076977,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4ff8c7730586,"Maximilian Anton Karl, Count Baillet de Latour",hierarchical_trust_v2,929,770.0,567-986,512-1015,566.6,985.8,419.2,502.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a37de8e58900,Kikkawa Motoharu,hierarchical_trust_v2,930,853.0,534-1035,445-1047,534.2,1035.0,500.8,602.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4259999a87f1,Hjalmar Siilasvuo,hierarchical_trust_v2,931,891.0,646-1008,584-1021,646.4,1007.8,361.4,437.0,very_wide,model_sensitive,Unclassified,eligible_operational_commander,1.0,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_19bb30f6cc7c,Frederick I of Sweden,hierarchical_trust_v2,932,847.0,596-1040,506-1052,596.1,1040.2,444.1,546.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.039336,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ed227b9bc2a8,Ali Fuat Cebesoy,hierarchical_trust_v2,933,850.5,589-1021,520-1042,589.4,1020.9,431.5,522.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d61194aa914d,Feng Yuxiang,hierarchical_trust_v2,934,886.0,693-1009,624-1031,692.6,1009.1,316.5,407.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",ambiguous_requires_review,0.552467,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
