analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_627aecbe1eb3,Patrice de MacMahon,hierarchical_trust_v2,772,654.0,361-924,307-968,361.1,923.6,562.5,661.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_92d517234ee4,"Johann I Joseph, Prince of Liechtenstein",hierarchical_trust_v2,773,698.0,460-943,386-1004,459.8,943.0,483.2,618.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1dd5cd300da8,Melchior von Hatzfeldt,hierarchical_trust_v2,774,709.0,437-964,380-993,437.0,963.8,526.8,613.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_10a06df40eb4,J. Lawton Collins,hierarchical_trust_v2,775,781.0,414-991,315-1017,414.2,991.4,577.2,702.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.243934,4,0.975,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cbe32c1a03d5,Eduard von Böhm-Ermolli,hierarchical_trust_v2,776,717.5,556-918,513-959,555.9,918.2,362.3,446.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.149006,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2d9dca1db93c,"Friedrich Ludwig, Prince of Hohenlohe-Ingelfingen",hierarchical_trust_v2,777,771.5,516-979,459-1009,516.0,979.1,463.1,549.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.022611,6,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c9d9ffed4f4a,Janusz Radziwiłł,hierarchical_trust_v2,778,760.0,507-959,445-1009,506.6,959.2,452.6,563.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_929181799020,Philip II of France,hierarchical_trust_v2,779,726.0,422-974,342-989,422.2,974.1,551.9,646.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c27d506e18ae,Khoja Zufar,hierarchical_trust_v2,780,692.0,380-947,335-970,379.6,946.6,567.0,634.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26a86dc0936b,Alexander Löhr,hierarchical_trust_v2,781,722.0,438-953,366-995,438.3,952.6,514.3,629.5,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.580826,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2a4f8f4501ae,Charles Elliot,hierarchical_trust_v2,782,753.5,432-969,363-985,431.8,969.1,537.3,622.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a5e86b3c17e8,Dmitry Golitsyn,hierarchical_trust_v2,783,732.0,533-980,494-1020,532.9,979.7,446.8,526.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.037869,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_36cb0389d55e,Emperor Meiji,hierarchical_trust_v2,784,730.0,398-1008,308-1021,397.6,1008.4,610.8,713.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.085741,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ee8b14cd9a35,Itagaki Taisuke,hierarchical_trust_v2,785,703.0,400-995,326-1045,399.6,994.8,595.2,719.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.095647,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e518fb48f609,Lala Shahin Pasha,hierarchical_trust_v2,786,711.0,424-970,379-1008,423.7,970.1,546.4,629.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fe24ac61f1d1,Dom Estevão da Gama,hierarchical_trust_v2,787,732.5,432-948,306-992,432.0,947.5,515.5,686.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.98,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2486d30127dd,Menno van Coehoorn,hierarchical_trust_v2,788,710.0,414-915,338-950,413.6,914.6,501.0,611.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bc51a671ebad,Koca Sinan Pasha,hierarchical_trust_v2,789,711.5,409-965,337-984,409.3,965.0,555.7,646.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_266f1277ec25,Arthur Coningham,hierarchical_trust_v2,790,676.0,377-950,296-997,377.0,949.8,572.8,701.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.370424,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3124a22f8984,Jacob Brown,hierarchical_trust_v2,791,692.0,411-942,322-1005,410.6,942.3,531.7,683.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a9f7a41706b3,Hans Joachim von Zieten,hierarchical_trust_v2,792,692.0,400-933,342-953,400.4,933.0,532.6,610.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.093929,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e97b055442e9,Kliment Boyadzhiev,hierarchical_trust_v2,793,708.0,425-958,325-1008,424.8,957.8,533.0,683.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.319093,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6b65427b0338,Wehib Pasha,hierarchical_trust_v2,794,775.0,555-970,507-987,555.0,970.1,415.1,480.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_91e8ea4cf982,Vytautas the Great,hierarchical_trust_v2,795,710.0,434-930,387-971,433.9,929.8,495.9,583.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.064848,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bffadd79470f,Henry VII of England,hierarchical_trust_v2,796,721.0,451-923,347-960,450.8,923.3,472.5,613.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",ambiguous_requires_review,0.476255,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a834239067b6,Petre Dumitrescu,hierarchical_trust_v2,797,809.5,675-937,638-954,674.7,937.1,262.4,316.05,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.816046,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e9795eb8ba16,Gregorio García de la Cuesta,hierarchical_trust_v2,798,709.5,464-941,437-960,464.0,941.0,477.0,523.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.033042,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4301251ab5ec,Wincenty Korwin Gosiewski,hierarchical_trust_v2,799,756.0,475-992,444-1018,475.2,991.6,516.4,574.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3390731de47b,Omer Vrioni,hierarchical_trust_v2,800,764.0,485-984,407-1003,485.3,984.2,498.9,596.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_927d7d5a548d,Herman Willem Daendels,hierarchical_trust_v2,801,724.5,474-980,396-1014,474.2,980.0,505.8,617.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_69d20990e1e1,Boiorix,hierarchical_trust_v2,802,749.0,362-973,275-1019,361.6,973.4,611.8,744.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.06946,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6d8d99314283,Sun Li-jen,hierarchical_trust_v2,803,780.5,457-991,340-1023,457.1,990.6,533.5,683.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.062995,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68de756823f2,Venancio Flores,hierarchical_trust_v2,804,794.0,430-1010,354-1048,429.9,1010.0,580.1,694.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.062164,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_340c67e60316,Nureddin Pasha,hierarchical_trust_v2,805,762.0,558-969,514-1001,557.8,968.8,411.0,487.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fc874f7ad988,Shimazu Toshihisa,hierarchical_trust_v2,806,704.0,444-932,365-955,443.6,932.0,488.4,589.9,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c86cbdd83974,Andrei Rosenberg,hierarchical_trust_v2,807,716.0,450-972,375-1020,449.7,972.3,522.6,645.75,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c1e2a48741c4,François Nicolas Fagel,hierarchical_trust_v2,808,718.0,409-959,338-1020,408.7,959.0,550.3,681.75,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f59a940cb08c,Abbas Mirza,hierarchical_trust_v2,809,709.0,404-965,310-1034,403.8,965.1,561.3,723.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2b7a3a99fdc5,Baji Rao II,hierarchical_trust_v2,810,709.0,477-903,461-946,477.4,903.1,425.7,485.35,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.297006,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_799cf09fef67,Archduke John of Austria,hierarchical_trust_v2,811,763.0,541-962,458-990,540.9,962.1,421.2,532.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cd14ece94db3,Augustus II the Strong,hierarchical_trust_v2,812,757.5,561-951,514-994,560.8,951.1,390.3,479.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.020965,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_137bfb610d14,Cao Ren,hierarchical_trust_v2,813,715.0,396-915,329-933,395.6,915.1,519.5,603.75,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2f0b2b5ebe5d,"Joaquim Marques Lisboa, Marquis of Tamandaré",hierarchical_trust_v2,814,776.0,432-1001,346-1014,431.8,1001.0,569.2,668.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.075589,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2236361dc484,François Joseph Westermann,hierarchical_trust_v2,815,786.0,535-1015,466-1040,534.6,1015.0,480.4,574.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.038747,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0a1c3977422f,Eberhard von Vegesack,hierarchical_trust_v2,816,683.5,388-985,322-1008,387.5,985.3,597.8,686.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.039614,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e386854e9731,Nguyễn Văn Minh,hierarchical_trust_v2,817,743.0,483-986,437-1031,483.4,986.4,503.0,593.9,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.584445,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_16dc8b595bbf,Miguel Grau,hierarchical_trust_v2,818,740.0,437-930,389-968,437.1,930.3,493.2,579.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a6b0f64ee862,John Joseph of Austria,hierarchical_trust_v2,819,751.0,413-986,367-1017,412.6,986.4,573.8,650.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a7e8eb1a368b,Pargalı Ibrahim Pasha,hierarchical_trust_v2,820,792.0,488-1013,455-1026,488.4,1012.6,524.2,570.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.975,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_27b0aa728439,Erhard Raus,hierarchical_trust_v2,821,815.5,609-988,549-1021,608.6,988.5,379.9,472.3,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.519419,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ec8abeed7da1,Arthur Arz von Straußenburg,hierarchical_trust_v2,822,756.0,592-917,540-952,591.8,917.0,325.2,411.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fc10ac49a0bf,Takigawa Kazumasu,hierarchical_trust_v2,823,764.0,695-895,687-928,694.9,895.2,200.3,240.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3d7d6d82f0bb,Inaba Yoshimichi,hierarchical_trust_v2,824,735.5,513-928,436-967,512.8,928.2,415.4,531.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f375d8c87f95,Grzegorz Antoni Ogiński,hierarchical_trust_v2,825,810.0,586-982,554-1012,586.4,982.0,395.6,458.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.019863,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7520bef9bd28,Gunichi Mikawa,hierarchical_trust_v2,826,801.0,439-1045,370-1052,439.0,1044.8,605.8,681.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.128207,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_997e021ac0e5,Leonid Brezhnev,hierarchical_trust_v2,827,793.0,600-983,553-1024,600.4,983.2,382.8,471.1,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",political_or_nominal_only,1.0,3,0.995,Exclude from headline ranking pending role evidence; confidence interval is diagnostic only.
acmd_737a5a8d867c,Fyodor Apraksin,hierarchical_trust_v2,828,748.0,422-953,369-962,422.4,953.2,530.8,593.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_45102fee9550,"Ferdinand I, Holy Roman Emperor",hierarchical_trust_v2,829,749.0,489-947,422-976,488.8,947.4,458.6,554.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f8ae3bf0ce52,Alexander Litvinov,hierarchical_trust_v2,830,723.0,398-983,368-1003,398.0,983.0,585.0,635.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.237168,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4c9fd5485e8d,François de Franquetot de Coigny,hierarchical_trust_v2,831,735.5,480-986,376-1015,479.9,986.2,506.3,638.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_63cf4ebd8d2d,"James Hamilton, Duke of Châtellerault",hierarchical_trust_v2,832,730.0,440-946,370-980,439.8,946.0,506.2,610.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e1cb8b482685,Sanada Masayuki,hierarchical_trust_v2,833,714.0,464-963,397-991,464.2,963.4,499.2,594.3,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2dfce9a05d06,George of Hesse-Darmstadt,hierarchical_trust_v2,834,794.0,416-976,333-998,415.7,976.0,560.3,665.35,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9a238e210b85,Baldwin II of Jerusalem,hierarchical_trust_v2,835,751.5,551-912,476-942,551.3,911.5,360.2,466.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_536c01f13f72,"John II, Duke of Alençon",hierarchical_trust_v2,836,757.5,426-971,355-984,426.4,971.0,544.6,629.75,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dd93ec653ee3,Charles the Bold,hierarchical_trust_v2,837,736.0,464-954,417-1006,463.9,954.3,490.4,589.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7facdbb28266,Sassa Narimasa,hierarchical_trust_v2,838,738.0,498-937,433-980,497.8,937.2,439.4,546.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d3ef20248aad,Horatio Gates,hierarchical_trust_v2,839,703.0,442-893,362-960,441.6,893.0,451.4,598.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.08927,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1497dd132668,Husayn ibn Numayr al-Sakuni,hierarchical_trust_v2,840,746.0,468-961,372-979,467.8,961.0,493.2,607.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8221b9bfc82c,Wolmar Anton von Schlippenbach,hierarchical_trust_v2,841,787.0,519-994,463-1028,519.0,994.0,475.0,564.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.020919,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f345686268d4,John of Austria,hierarchical_trust_v2,842,702.0,361-947,294-1003,361.0,947.4,586.4,709.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.091308,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4202e6f9a8bb,Bogislav Friedrich Emanuel von Tauentzien,hierarchical_trust_v2,843,736.0,418-987,334-1011,417.5,987.0,569.5,677.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.027,5,0.98,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dede5185e8c8,Totila,hierarchical_trust_v2,844,745.0,384-954,351-980,384.0,954.2,570.2,628.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_de94c841ead0,Ahmed Muhtar Pasha,hierarchical_trust_v2,845,752.0,487-951,412-977,486.7,951.0,464.3,565.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ade645015034,Dmitry Dokhturov,hierarchical_trust_v2,846,762.0,583-953,529-999,582.8,953.4,370.6,470.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_19b74bf2c725,Sudirman,hierarchical_trust_v2,847,742.0,481-1010,390-1026,480.7,1010.3,529.6,636.15,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.715668,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d71d280fa140,François de Charette,hierarchical_trust_v2,848,792.5,464-1042,388-1051,464.4,1042.0,577.6,663.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.068716,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_df962a05f8d2,Henry Lee III,hierarchical_trust_v2,849,799.0,410-988,357-1014,409.7,988.3,578.6,656.95,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_76836412e77f,Ma Zhancang,hierarchical_trust_v2,850,820.0,548-1021,474-1047,547.5,1020.8,473.3,573.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.105843,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d8b51a6a8288,Charles Michel de Langlade,hierarchical_trust_v2,851,767.5,441-954,368-972,440.8,954.3,513.5,604.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a1c23c7536e0,Pierre Dupont de l'Étang,hierarchical_trust_v2,852,762.0,365-979,328-1001,365.2,979.2,614.0,673.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d71c4067852d,Heinrich von Bellegarde,hierarchical_trust_v2,853,775.5,602-987,574-1008,601.8,987.1,385.3,433.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1f3be8298f9a,Michael von Kienmayer,hierarchical_trust_v2,854,790.0,568-1019,514-1042,567.6,1019.1,451.5,527.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd1a6449d5ac,Tomitarō Horii,hierarchical_trust_v2,855,790.5,566-990,431-1030,565.8,990.1,424.3,599.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ba96d1b21b83,Ishida Mitsunari,hierarchical_trust_v2,856,740.0,456-970,343-1010,455.8,969.8,514.0,667.0,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3c615d1f6c96,"Charles, Prince of Soubise",hierarchical_trust_v2,857,797.5,559-996,442-1011,559.0,996.3,437.3,569.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.037797,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_82e31f163701,Kurt Student,hierarchical_trust_v2,858,805.5,470-992,382-1009,469.7,992.2,522.5,627.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_80ca034ff6fb,Hamid Hassy,hierarchical_trust_v2,859,809.5,496-999,400-1022,496.0,999.0,503.0,621.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_53fa8c1ce938,Bhai Mohkam Singh,hierarchical_trust_v2,860,786.5,485-1029,418-1044,484.8,1029.0,544.2,626.15,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_06d3f4a9b7cc,Mihr-Mihroe,hierarchical_trust_v2,861,732.0,448-949,390-996,448.4,949.2,500.8,606.0,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.009485,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d8a6e670a3d0,Vicente Rojo Lluch,hierarchical_trust_v2,862,828.5,610-1002,564-1021,609.6,1002.1,392.5,457.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.042649,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dcaf4b3fbaf2,William the Silent,hierarchical_trust_v2,863,775.5,530-966,482-1004,530.0,965.7,435.7,522.35,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26a6d0912e51,Issam Zahreddine,hierarchical_trust_v2,864,814.0,473-1014,378-1031,472.6,1014.3,541.7,653.15,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.683478,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d306485377f9,Ruslan Gelayev,hierarchical_trust_v2,865,828.5,617-960,577-995,616.6,960.0,343.4,417.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.045464,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d836a287ec64,Gaspard III de Coligny,hierarchical_trust_v2,866,775.0,534-971,473-1018,534.0,971.1,437.1,545.45,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fce204c00ad5,Jean-Nicolas Stofflet,hierarchical_trust_v2,867,814.5,547-1022,478-1041,546.8,1022.1,475.3,562.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.071707,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_adac46eaab99,Zhu,hierarchical_trust_v2,868,868.0,681-1001,594-1013,680.8,1001.2,320.4,419.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
