analytic_commander_id,commander_name,rank_hierarchical_trust_v2,flag,flagged,supporting_value,explanation
acmd_88665d708ff0,Bertrand du Guesclin,81.0,high_rank_low_known_rows,false,9.0,Top-100 commander has 9 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,high_rank_many_high_level_pages,false,0.018474,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_88665d708ff0,Bertrand du Guesclin,81.0,high_rank_low_battle_only_score,false,164.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_88665d708ff0,Bertrand du Guesclin,81.0,large_model_rank_variance,true,93.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,coalition_credit_heavy,false,0.2,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_88665d708ff0,Bertrand du Guesclin,81.0,nominal_leader_risk,false,0.018474,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_88665d708ff0,Bertrand du Guesclin,81.0,siege_engineering_specialist,false,0.1,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,war_page_sensitive,false,0.018474,War/conflict-page contribution share is high enough to affect interpretation.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,low_evidence_quality,false,0.9,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,region_or_era_source_density_risk,true,9.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_88665d708ff0,Bertrand du Guesclin,81.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_88665d708ff0,Bertrand du Guesclin,81.0,split_credit_sensitive,false,0.3,Large share of rows involve multi-commander same-side credit splitting.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,high_rank_low_known_rows,false,10.0,Top-100 commander has 10 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,high_rank_many_high_level_pages,true,0.481762,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_d1625dd6e2c5,Joseph Stalin,82.0,high_rank_low_battle_only_score,false,1202.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_d1625dd6e2c5,Joseph Stalin,82.0,large_model_rank_variance,true,1120.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,coalition_credit_heavy,true,0.352941,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_d1625dd6e2c5,Joseph Stalin,82.0,nominal_leader_risk,false,0.481762,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_d1625dd6e2c5,Joseph Stalin,82.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,war_page_sensitive,false,0.220449,War/conflict-page contribution share is high enough to affect interpretation.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,low_evidence_quality,true,0.588235,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,region_or_era_source_density_risk,false,10.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_d1625dd6e2c5,Joseph Stalin,82.0,outcome_override_sensitive,true,0.235294,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_d1625dd6e2c5,Joseph Stalin,82.0,split_credit_sensitive,true,0.470588,Large share of rows involve multi-commander same-side credit splitting.
acmd_94064b179f40,Suleiman the Magnificent,83.0,high_rank_low_known_rows,false,16.0,Top-100 commander has 16 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_94064b179f40,Suleiman the Magnificent,83.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_94064b179f40,Suleiman the Magnificent,83.0,high_rank_low_battle_only_score,false,200.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_94064b179f40,Suleiman the Magnificent,83.0,large_model_rank_variance,true,186.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_94064b179f40,Suleiman the Magnificent,83.0,coalition_credit_heavy,false,0.1875,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_94064b179f40,Suleiman the Magnificent,83.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_94064b179f40,Suleiman the Magnificent,83.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_94064b179f40,Suleiman the Magnificent,83.0,siege_engineering_specialist,true,0.875,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_94064b179f40,Suleiman the Magnificent,83.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_94064b179f40,Suleiman the Magnificent,83.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_94064b179f40,Suleiman the Magnificent,83.0,low_evidence_quality,false,1.0,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_94064b179f40,Suleiman the Magnificent,83.0,region_or_era_source_density_risk,false,16.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_94064b179f40,Suleiman the Magnificent,83.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_94064b179f40,Suleiman the Magnificent,83.0,outcome_override_sensitive,true,0.25,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_94064b179f40,Suleiman the Magnificent,83.0,split_credit_sensitive,true,0.375,Large share of rows involve multi-commander same-side credit splitting.
acmd_b35177a2a7fb,Murad II,84.0,high_rank_low_known_rows,false,11.0,Top-100 commander has 11 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_b35177a2a7fb,Murad II,84.0,high_rank_many_high_level_pages,false,0.032704,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_b35177a2a7fb,Murad II,84.0,high_rank_low_battle_only_score,false,332.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_b35177a2a7fb,Murad II,84.0,large_model_rank_variance,true,248.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_b35177a2a7fb,Murad II,84.0,coalition_credit_heavy,false,0.076923,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_b35177a2a7fb,Murad II,84.0,nominal_leader_risk,false,0.032704,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_b35177a2a7fb,Murad II,84.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_b35177a2a7fb,Murad II,84.0,siege_engineering_specialist,true,0.615385,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_b35177a2a7fb,Murad II,84.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_b35177a2a7fb,Murad II,84.0,war_page_sensitive,false,0.032704,War/conflict-page contribution share is high enough to affect interpretation.
acmd_b35177a2a7fb,Murad II,84.0,low_evidence_quality,false,0.846154,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_b35177a2a7fb,Murad II,84.0,region_or_era_source_density_risk,false,11.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_b35177a2a7fb,Murad II,84.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_b35177a2a7fb,Murad II,84.0,outcome_override_sensitive,true,0.230769,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_b35177a2a7fb,Murad II,84.0,split_credit_sensitive,false,0.153846,Large share of rows involve multi-commander same-side credit splitting.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,high_rank_low_known_rows,false,10.0,Top-100 commander has 10 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,high_rank_many_high_level_pages,true,0.713242,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_e98a8506dc92,Ivan Bagramyan,85.0,high_rank_low_battle_only_score,false,358.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_e98a8506dc92,Ivan Bagramyan,85.0,large_model_rank_variance,true,309.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,coalition_credit_heavy,false,0.272727,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_e98a8506dc92,Ivan Bagramyan,85.0,nominal_leader_risk,true,0.713242,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_e98a8506dc92,Ivan Bagramyan,85.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,low_evidence_quality,false,0.909091,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,region_or_era_source_density_risk,false,10.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_e98a8506dc92,Ivan Bagramyan,85.0,outcome_override_sensitive,true,0.363636,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_e98a8506dc92,Ivan Bagramyan,85.0,split_credit_sensitive,true,0.454545,Large share of rows involve multi-commander same-side credit splitting.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,high_rank_low_known_rows,false,12.0,Top-100 commander has 12 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,high_rank_low_battle_only_score,false,211.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,large_model_rank_variance,true,125.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,coalition_credit_heavy,false,0.15,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,siege_engineering_specialist,false,0.2,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,low_evidence_quality,false,0.6,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,region_or_era_source_density_risk,false,12.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_47cd11aab7f1,Gustavus Adolphus,86.0,split_credit_sensitive,false,0.25,Large share of rows involve multi-commander same-side credit splitting.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,high_rank_low_known_rows,false,8.0,Top-100 commander has 8 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,high_rank_many_high_level_pages,false,0.028302,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,high_rank_low_battle_only_score,false,121.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,large_model_rank_variance,false,50.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,coalition_credit_heavy,false,0.2,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,nominal_leader_risk,false,0.028302,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,siege_engineering_specialist,false,0.1,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,war_page_sensitive,false,0.028302,War/conflict-page contribution share is high enough to affect interpretation.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,low_evidence_quality,false,0.8,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,region_or_era_source_density_risk,false,8.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_64e8acafffef,Carl Gustaf Wrangel,87.0,split_credit_sensitive,false,0.3,Large share of rows involve multi-commander same-side credit splitting.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,high_rank_low_known_rows,false,11.0,Top-100 commander has 11 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,high_rank_many_high_level_pages,false,0.045935,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,high_rank_low_battle_only_score,false,238.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,large_model_rank_variance,true,150.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,coalition_credit_heavy,false,0.2,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,nominal_leader_risk,false,0.045935,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,war_page_sensitive,false,0.045935,War/conflict-page contribution share is high enough to affect interpretation.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,low_evidence_quality,false,0.733333,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,region_or_era_source_density_risk,false,11.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,outcome_override_sensitive,false,0.066667,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_dc8ad03ef21e,Michiel de Ruyter,88.0,split_credit_sensitive,true,0.4,Large share of rows involve multi-commander same-side credit splitting.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,high_rank_low_known_rows,false,15.0,Top-100 commander has 15 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,high_rank_many_high_level_pages,false,0.016956,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,high_rank_low_battle_only_score,false,396.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,large_model_rank_variance,true,307.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,coalition_credit_heavy,false,0.071429,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,nominal_leader_risk,false,0.016956,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,siege_engineering_specialist,false,0.107143,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,war_page_sensitive,false,0.016956,War/conflict-page contribution share is high enough to affect interpretation.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,low_evidence_quality,true,0.535714,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,region_or_era_source_density_risk,false,15.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,outcome_override_sensitive,true,0.25,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89.0,split_credit_sensitive,false,0.107143,Large share of rows involve multi-commander same-side credit splitting.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,high_rank_low_known_rows,true,6.0,Top-100 commander has 6 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,high_rank_many_high_level_pages,false,0.077601,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,high_rank_low_battle_only_score,false,162.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,large_model_rank_variance,true,209.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,coalition_credit_heavy,true,0.444444,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,nominal_leader_risk,false,0.077601,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,siege_engineering_specialist,false,0.111111,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,war_page_sensitive,false,0.077601,War/conflict-page contribution share is high enough to affect interpretation.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,low_evidence_quality,true,0.666667,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,region_or_era_source_density_risk,false,6.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_e2d4eedc368b,Yamagata Aritomo,90.0,split_credit_sensitive,true,0.555556,Large share of rows involve multi-commander same-side credit splitting.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,high_rank_low_known_rows,false,8.0,Top-100 commander has 8 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,high_rank_low_battle_only_score,false,237.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,large_model_rank_variance,true,146.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,coalition_credit_heavy,false,0.0,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,siege_engineering_specialist,true,0.727273,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,low_evidence_quality,false,0.727273,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,region_or_era_source_density_risk,false,8.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_021fcaeb00e7,Ambrogio Spinola,91.0,split_credit_sensitive,false,0.090909,Large share of rows involve multi-commander same-side credit splitting.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,high_rank_low_known_rows,false,16.0,Top-100 commander has 16 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,high_rank_low_battle_only_score,false,344.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,large_model_rank_variance,true,252.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,coalition_credit_heavy,false,0.3,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,siege_engineering_specialist,false,0.2,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92.0,low_evidence_quality,false,0.8,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
